LeadID,LeadCreatedDateKey,CampaignID,City,LeadScore,Status,QualifiedFlag,KycDoneFlag,AccountOpenedFlag,ConvertedInvestorID,FirstInvestmentDateKey
L0000400,20240713,CMP0018,Toronto,38,Lost,0,0,0,,
L0000401,20240331,CMP0009,Toronto,42,New,0,0,0,,
L0000402,20240408,CMP0013,Vaughan,36,New,0,0,0,,
L0000403,20240327,CMP0001,Ottawa,92,KYC Done,1,1,0,,
L0000404,20241230,CMP0005,Ottawa,62,Account Opened,1,1,1,,
L0000405,20240930,CMP0015,Mississauga,92,Qualified,1,0,0,,
L0000406,20241103,CMP0002,Kitchener,98,Account Opened,1,1,1,,
L0000407,20241025,CMP0002,Kitchener,68,Qualified,1,0,0,,
L0000408,20241217,CMP0015,Ottawa,84,Invested,1,1,1,INV000049,20241227
L0000409,20240208,CMP0006,Toronto,19,New,0,0,0,,
L0000410,20241118,CMP0005,Windsor,95,Invested,1,1,1,INV000050,20241121
L0000411,20240125,CMP0011,Vaughan,53,Qualified,1,0,0,,
L0000412,20240623,CMP0004,Ottawa,74,Account Opened,1,1,1,,
L0000413,20240805,CMP0001,Hamilton,32,New,0,0,0,,
L0000414,20240510,CMP0001,Brampton,18,New,0,0,0,,
L0000415,20240223,CMP0002,Toronto,89,Lost,1,1,0,,
L0000416,20240311,CMP0003,London,50,New,0,0,0,,
L0000417,20241028,CMP0013,Hamilton,22,New,0,0,0,,
L0000418,20240426,CMP0006,Ottawa,69,Lost,1,1,0,,
L0000419,20240423,CMP0002,Markham,14,New,0,0,0,,
L0000420,20241203,CMP0001,Ottawa,50,Account Opened,1,1,1,,
L0000421,20240222,CMP0009,Vaughan,73,Account Opened,1,1,1,,
L0000422,20241130,CMP0016,Toronto,74,Account Opened,1,1,1,,
L0000423,20241203,CMP0007,Windsor,50,KYC Done,1,1,0,,
L0000424,20240807,CMP0002,Toronto,43,New,0,0,0,,
L0000425,20240301,CMP0005,Toronto,85,Qualified,1,0,0,,
L0000426,20240227,CMP0009,Hamilton,26,New,0,0,0,,
L0000427,20240414,CMP0004,Toronto,16,New,0,0,0,,
L0000428,20240730,CMP0018,Toronto,24,New,0,0,0,,
L0000429,20240226,CMP0014,London,82,Invested,1,1,1,INV000051,20240302
L0000430,20240615,CMP0007,Mississauga,52,Qualified,1,0,0,,
L0000431,20240212,CMP0018,Markham,13,New,0,0,0,,
L0000432,20240716,CMP0006,Toronto,25,New,0,0,0,,
L0000433,20240108,CMP0003,Brampton,12,New,0,0,0,,
L0000434,20240916,CMP0017,Brampton,83,Account Opened,1,1,1,,
L0000435,20240121,CMP0018,Ottawa,51,Qualified,1,0,0,,
L0000436,20240312,CMP0006,Brampton,16,New,0,0,0,,
L0000437,20240304,CMP0011,Brampton,29,New,0,0,0,,
L0000438,20241031,CMP0004,Mississauga,65,KYC Done,1,1,0,,
L0000439,20240120,CMP0012,Toronto,63,Account Opened,1,1,1,,
L0000440,20240606,CMP0013,Hamilton,83,Qualified,1,0,0,,
L0000441,20240804,CMP0013,Ottawa,12,New,0,0,0,,
L0000442,20240707,CMP0011,Brampton,16,Lost,0,0,0,,
L0000443,20240906,CMP0013,Toronto,13,Lost,0,0,0,,
L0000444,20241020,CMP0010,Vaughan,45,Invested,1,1,1,INV000052,20241027
L0000445,20240524,CMP0015,Mississauga,75,KYC Done,1,1,0,,
L0000446,20241030,CMP0004,Kitchener,69,Invested,1,1,1,INV000053,20241120
L0000447,20240426,CMP0009,Toronto,28,New,0,0,0,,
L0000448,20241226,CMP0008,Windsor,69,KYC Done,1,1,0,,
L0000449,20240703,CMP0010,Brampton,69,Lost,1,1,1,,
L0000450,20240926,CMP0003,Ottawa,27,New,0,0,0,,
L0000451,20241116,CMP0006,Mississauga,77,Invested,1,1,1,INV000054,20241205
L0000452,20241017,CMP0018,Kitchener,48,New,0,0,0,,
L0000453,20241107,CMP0002,Mississauga,15,New,0,0,0,,
L0000454,20240715,CMP0012,London,45,New,0,0,0,,
L0000455,20240116,CMP0012,Toronto,79,Qualified,1,0,0,,
L0000456,20240629,CMP0009,Ottawa,72,KYC Done,1,1,0,,
L0000457,20240307,CMP0001,London,34,New,0,0,0,,
L0000458,20241121,CMP0001,Ottawa,78,Account Opened,1,1,1,,
L0000459,20240327,CMP0005,Hamilton,45,New,0,0,0,,
L0000460,20240324,CMP0002,Markham,51,Account Opened,1,1,1,,
L0000461,20240401,CMP0002,Ottawa,17,New,0,0,0,,
L0000462,20240823,CMP0003,Toronto,99,KYC Done,1,1,0,,
L0000463,20240728,CMP0004,Brampton,85,Account Opened,1,1,1,,
L0000464,20241213,CMP0016,London,27,New,0,0,0,,
L0000465,20240601,CMP0012,Mississauga,60,Account Opened,1,1,1,,
L0000466,20240413,CMP0001,Hamilton,80,Account Opened,1,1,1,,
L0000467,20240119,CMP0012,Toronto,55,Lost,0,0,0,,
L0000468,20240103,CMP0003,Kitchener,28,New,0,0,0,,
L0000469,20240516,CMP0008,Hamilton,97,Qualified,1,0,0,,
L0000470,20241204,CMP0001,Ottawa,34,New,0,0,0,,
L0000471,20240710,CMP0002,Markham,40,New,0,0,0,,
L0000472,20241123,CMP0003,Markham,43,New,0,0,0,,
L0000473,20240207,CMP0008,Toronto,90,Invested,1,1,1,INV000055,20240315
L0000474,20240204,CMP0009,Mississauga,55,New,0,0,0,,
L0000475,20241101,CMP0007,Ottawa,74,Invested,1,1,1,INV000056,20241104
L0000476,20240209,CMP0012,Brampton,91,Account Opened,1,1,1,,
L0000477,20240120,CMP0013,Mississauga,93,Lost,1,1,0,,
L0000478,20240527,CMP0014,Brampton,87,KYC Done,1,1,0,,
L0000479,20241204,CMP0011,Toronto,91,Account Opened,1,1,1,,
L0000480,20240909,CMP0010,Toronto,95,KYC Done,1,1,0,,
L0000481,20240206,CMP0009,Mississauga,99,Account Opened,1,1,1,,
L0000482,20241102,CMP0005,Toronto,67,Qualified,1,0,0,,
L0000483,20241104,CMP0009,Ottawa,21,New,0,0,0,,
L0000484,20241020,CMP0001,Toronto,20,New,0,0,0,,
L0000485,20241126,CMP0018,Toronto,81,Qualified,1,0,0,,
L0000486,20240328,CMP0007,Markham,38,New,0,0,0,,
L0000487,20241224,CMP0014,Hamilton,82,Invested,1,1,1,INV000057,20241231
L0000488,20240427,CMP0018,Vaughan,94,Account Opened,1,1,1,,
L0000489,20241020,CMP0009,Windsor,67,KYC Done,1,1,0,,
L0000490,20240731,CMP0016,Hamilton,78,Account Opened,1,1,1,,
L0000491,20241012,CMP0009,Markham,35,New,0,0,0,,
L0000492,20240817,CMP0003,Toronto,49,New,0,0,0,,
L0000493,20240823,CMP0001,London,96,Qualified,1,0,0,,
L0000494,20240813,CMP0003,Ottawa,83,KYC Done,1,1,0,,
L0000495,20241012,CMP0017,Hamilton,28,New,0,0,0,,
L0000496,20240927,CMP0009,Toronto,94,Account Opened,1,1,1,,
L0000497,20240219,CMP0006,Kitchener,54,Invested,1,1,1,INV000058,20240229
L0000498,20241029,CMP0009,Brampton,85,Invested,1,1,1,INV000059,20241128
L0000499,20240715,CMP0005,Markham,56,Lost,1,1,1,,
L0000500,20240428,CMP0016,Windsor,64,Invested,1,1,1,INV000060,20240601
L0000501,20240707,CMP0018,Vaughan,24,Lost,0,0,0,,
L0000502,20241219,CMP0002,Mississauga,40,New,0,0,0,,
L0000503,20241109,CMP0013,Brampton,75,Invested,1,1,1,INV000061,20241219
L0000504,20241101,CMP0007,Hamilton,85,Invested,1,1,1,INV000062,20241113
L0000505,20240618,CMP0001,Ottawa,17,Lost,0,0,0,,
L0000506,20241013,CMP0017,Brampton,16,New,0,0,0,,
L0000507,20240520,CMP0002,Hamilton,72,Account Opened,1,1,1,,
L0000508,20240908,CMP0004,Kitchener,50,New,0,0,0,,
L0000509,20240822,CMP0001,Mississauga,86,Lost,1,1,1,,
L0000510,20240401,CMP0009,Toronto,16,New,0,0,0,,
L0000511,20240407,CMP0011,Hamilton,41,New,0,0,0,,
L0000512,20240123,CMP0006,Hamilton,13,New,0,0,0,,
L0000513,20240221,CMP0002,Kitchener,73,Account Opened,1,1,1,,
L0000514,20240607,CMP0003,London,87,Account Opened,1,1,1,,
L0000515,20240623,CMP0017,Brampton,24,New,0,0,0,,
L0000516,20240301,CMP0015,Hamilton,39,New,0,0,0,,
L0000517,20240601,CMP0017,Vaughan,86,KYC Done,1,1,0,,
L0000518,20240809,CMP0010,Brampton,13,New,0,0,0,,
L0000519,20240326,CMP0010,Toronto,95,Account Opened,1,1,1,,
L0000520,20240503,CMP0015,Hamilton,89,Account Opened,1,1,1,,
L0000521,20240514,CMP0012,Toronto,23,New,0,0,0,,
L0000522,20240703,CMP0008,Kitchener,22,Lost,0,0,0,,
L0000523,20240514,CMP0006,Toronto,72,Invested,1,1,1,INV000063,20240515
L0000524,20240926,CMP0009,Brampton,10,New,0,0,0,,
L0000525,20240429,CMP0002,Kitchener,55,New,0,0,0,,
L0000526,20240607,CMP0004,Toronto,15,New,0,0,0,,
L0000527,20240518,CMP0014,Toronto,57,Lost,0,0,0,,
L0000528,20240307,CMP0016,Toronto,41,New,0,0,0,,
L0000529,20240907,CMP0002,Windsor,73,Account Opened,1,1,1,,
L0000530,20240327,CMP0002,Windsor,89,KYC Done,1,1,0,,
L0000531,20240418,CMP0002,Brampton,53,New,0,0,0,,
L0000532,20241017,CMP0015,London,67,Account Opened,1,1,1,,
L0000533,20241213,CMP0006,London,64,Invested,1,1,1,INV000064,20241231
L0000534,20240902,CMP0006,Toronto,98,Invested,1,1,1,INV000065,20240905
L0000535,20241201,CMP0001,Mississauga,30,New,0,0,0,,
L0000536,20241108,CMP0018,Vaughan,31,Lost,0,0,0,,
L0000537,20240625,CMP0008,Toronto,44,Lost,0,0,0,,
L0000538,20241008,CMP0015,Ottawa,76,Qualified,1,0,0,,
L0000539,20240430,CMP0013,Mississauga,87,Qualified,1,0,0,,
L0000540,20240617,CMP0003,Ottawa,35,New,0,0,0,,
L0000541,20240714,CMP0015,Toronto,19,New,0,0,0,,
L0000542,20241217,CMP0010,Toronto,64,Account Opened,1,1,1,,
L0000543,20241106,CMP0011,Toronto,63,Qualified,1,0,0,,
L0000544,20240628,CMP0004,Windsor,43,New,0,0,0,,
L0000545,20240826,CMP0016,Toronto,26,New,0,0,0,,
L0000546,20240315,CMP0017,Brampton,86,Invested,1,1,1,INV000066,20240322
L0000547,20241021,CMP0008,Brampton,86,KYC Done,1,1,0,,
L0000548,20240721,CMP0002,Mississauga,77,Qualified,1,0,0,,
L0000549,20240713,CMP0016,Markham,62,Qualified,1,0,0,,
L0000550,20241007,CMP0016,Mississauga,33,New,0,0,0,,
L0000551,20240819,CMP0010,Hamilton,46,Invested,1,1,1,INV000067,20240820
L0000552,20240127,CMP0011,Ottawa,16,New,0,0,0,,
L0000553,20240415,CMP0005,Vaughan,32,New,0,0,0,,
L0000554,20240305,CMP0002,Markham,50,Qualified,1,0,0,,
L0000555,20240925,CMP0017,Toronto,49,New,0,0,0,,
L0000556,20240113,CMP0009,London,17,New,0,0,0,,
L0000557,20240315,CMP0005,Markham,96,Invested,1,1,1,INV000068,20240404
L0000558,20240806,CMP0013,Kitchener,34,New,0,0,0,,
L0000559,20240911,CMP0001,Windsor,55,Invested,1,1,1,INV000069,20241025
L0000560,20240703,CMP0002,London,51,KYC Done,1,1,0,,
L0000561,20241111,CMP0005,Ottawa,52,Lost,0,0,0,,
L0000562,20241202,CMP0009,Mississauga,86,Qualified,1,0,0,,
L0000563,20240218,CMP0007,Vaughan,77,Account Opened,1,1,1,,
L0000564,20241214,CMP0004,Kitchener,88,Lost,1,1,1,,
L0000565,20240812,CMP0007,Toronto,44,New,0,0,0,,
L0000566,20240820,CMP0007,Ottawa,33,Lost,0,0,0,,
L0000567,20240204,CMP0010,Toronto,48,New,0,0,0,,
L0000568,20240815,CMP0011,Mississauga,60,KYC Done,1,1,0,,
L0000569,20240922,CMP0016,Brampton,40,New,0,0,0,,
L0000570,20240731,CMP0015,Mississauga,51,Account Opened,1,1,1,,
L0000571,20240131,CMP0006,London,23,Lost,0,0,0,,
L0000572,20240710,CMP0017,Toronto,62,Invested,1,1,1,INV000070,20240720
L0000573,20241208,CMP0010,Hamilton,74,Account Opened,1,1,1,,
L0000574,20240921,CMP0004,Hamilton,57,Account Opened,1,1,1,,
L0000575,20240220,CMP0007,Markham,88,Account Opened,1,1,1,,
L0000576,20241217,CMP0014,Toronto,99,KYC Done,1,1,0,,
L0000577,20241216,CMP0015,Mississauga,91,Account Opened,1,1,1,,
L0000578,20240302,CMP0007,London,18,New,0,0,0,,
L0000579,20241020,CMP0003,London,89,Qualified,1,0,0,,
L0000580,20240528,CMP0004,Ottawa,40,New,0,0,0,,
L0000581,20240805,CMP0002,Ottawa,50,KYC Done,1,1,0,,
L0000582,20240611,CMP0013,Windsor,47,New,0,0,0,,
L0000583,20241013,CMP0010,Mississauga,35,New,0,0,0,,
L0000584,20241230,CMP0009,Toronto,88,Qualified,1,0,0,,
L0000585,20241018,CMP0013,Kitchener,67,Lost,1,1,1,,
L0000586,20241206,CMP0015,Markham,97,KYC Done,1,1,0,,
L0000587,20241212,CMP0015,Mississauga,95,Invested,1,1,1,INV000071,20241224
L0000588,20240202,CMP0003,Vaughan,47,New,0,0,0,,
L0000589,20240402,CMP0011,Mississauga,75,Invested,1,1,1,INV000072,20240503
L0000590,20240921,CMP0016,Markham,55,New,0,0,0,,
L0000591,20240803,CMP0014,Hamilton,54,New,0,0,0,,
L0000592,20240119,CMP0006,Ottawa,76,Qualified,1,0,0,,
L0000593,20240204,CMP0008,Kitchener,71,Invested,1,1,1,INV000073,20240207
L0000594,20240709,CMP0017,Markham,92,KYC Done,1,1,0,,
L0000595,20240813,CMP0001,Toronto,79,Account Opened,1,1,1,,
L0000596,20240302,CMP0010,London,65,Account Opened,1,1,1,,
L0000597,20240303,CMP0003,Markham,92,Account Opened,1,1,1,,
L0000598,20240217,CMP0017,Ottawa,19,Lost,0,0,0,,
L0000599,20240725,CMP0001,Mississauga,78,KYC Done,1,1,0,,
L0000600,20240103,CMP0001,Mississauga,45,New,0,0,0,,
L0000601,20240728,CMP0006,Windsor,48,New,0,0,0,,
L0000602,20240623,CMP0004,Brampton,80,Account Opened,1,1,1,,
L0000603,20240619,CMP0009,Ottawa,34,New,0,0,0,,
L0000604,20240905,CMP0006,Hamilton,89,Account Opened,1,1,1,,
L0000605,20240710,CMP0007,Toronto,54,Qualified,1,0,0,,
L0000606,20240923,CMP0011,Toronto,41,New,0,0,0,,
L0000607,20241006,CMP0011,Toronto,39,New,0,0,0,,
L0000608,20241202,CMP0017,Toronto,47,Account Opened,1,1,1,,
L0000609,20241019,CMP0009,Vaughan,94,Account Opened,1,1,1,,
L0000610,20240708,CMP0011,Toronto,19,New,0,0,0,,
L0000611,20240629,CMP0013,Mississauga,55,Lost,1,1,1,,
L0000612,20240327,CMP0004,Ottawa,85,Invested,1,1,1,INV000074,20240427
L0000613,20240807,CMP0013,Vaughan,52,Invested,1,1,1,INV000075,20240831
L0000614,20240220,CMP0016,Toronto,60,KYC Done,1,1,0,,
L0000615,20241206,CMP0006,Toronto,41,New,0,0,0,,
L0000616,20241105,CMP0004,London,22,New,0,0,0,,
L0000617,20240213,CMP0007,Ottawa,67,KYC Done,1,1,0,,
L0000618,20241014,CMP0005,Hamilton,92,Lost,1,0,0,,
L0000619,20240212,CMP0011,Toronto,56,Account Opened,1,1,1,,
L0000620,20240920,CMP0016,Vaughan,48,New,0,0,0,,
L0000621,20240202,CMP0011,Ottawa,21,New,0,0,0,,
L0000622,20240627,CMP0003,Markham,95,Invested,1,1,1,INV000076,20240703
L0000623,20240828,CMP0006,Windsor,88,Invested,1,1,1,INV000077,20240908
L0000624,20240923,CMP0013,London,91,Account Opened,1,1,1,,
L0000625,20240602,CMP0006,Toronto,42,New,0,0,0,,
L0000626,20241203,CMP0011,London,66,Account Opened,1,1,1,,
L0000627,20241010,CMP0013,Ottawa,48,New,0,0,0,,
L0000628,20240317,CMP0006,Toronto,31,New,0,0,0,,
L0000629,20240902,CMP0012,Mississauga,28,New,0,0,0,,
L0000630,20240924,CMP0008,Toronto,44,Lost,0,0,0,,
L0000631,20240502,CMP0003,Kitchener,59,KYC Done,1,1,0,,
L0000632,20240927,CMP0007,Markham,20,New,0,0,0,,
L0000633,20241124,CMP0008,London,73,Account Opened,1,1,1,,
L0000634,20241026,CMP0001,Markham,51,Invested,1,1,1,INV000078,20241112
L0000635,20241006,CMP0017,Hamilton,89,Account Opened,1,1,1,,
L0000636,20240820,CMP0010,Vaughan,35,Lost,0,0,0,,
L0000637,20240409,CMP0001,Mississauga,14,New,0,0,0,,
L0000638,20241018,CMP0016,Mississauga,38,New,0,0,0,,
L0000639,20240513,CMP0016,Hamilton,97,Lost,1,0,0,,
L0000640,20240713,CMP0001,Markham,38,New,0,0,0,,
L0000641,20240425,CMP0003,Markham,73,Account Opened,1,1,1,,
L0000642,20240424,CMP0007,Windsor,85,Qualified,1,0,0,,
L0000643,20240227,CMP0010,Markham,35,New,0,0,0,,
L0000644,20241217,CMP0014,Mississauga,67,Account Opened,1,1,1,,
L0000645,20240224,CMP0008,Mississauga,28,New,0,0,0,,
L0000646,20240201,CMP0012,Ottawa,42,New,0,0,0,,
L0000647,20241208,CMP0001,Hamilton,36,New,0,0,0,,
L0000648,20240722,CMP0012,Ottawa,70,Invested,1,1,1,INV000079,20240730
L0000649,20240609,CMP0017,Toronto,88,KYC Done,1,1,0,,
L0000650,20240926,CMP0010,Ottawa,32,New,0,0,0,,
L0000651,20240520,CMP0009,Markham,36,Lost,0,0,0,,
L0000652,20240216,CMP0006,Mississauga,83,Qualified,1,0,0,,
L0000653,20240924,CMP0018,Hamilton,51,Invested,1,1,1,INV000080,20241101
L0000654,20240305,CMP0001,Mississauga,56,Lost,0,0,0,,
L0000655,20240721,CMP0006,Ottawa,73,KYC Done,1,1,0,,
L0000656,20241213,CMP0003,London,22,Lost,0,0,0,,
L0000657,20241208,CMP0016,Toronto,88,Lost,1,1,1,,
L0000658,20240512,CMP0009,London,42,New,0,0,0,,
L0000659,20241012,CMP0017,Hamilton,69,Invested,1,1,1,INV000081,20241015
L0000660,20240812,CMP0012,Mississauga,48,New,0,0,0,,
L0000661,20240624,CMP0011,Vaughan,77,Account Opened,1,1,1,,
L0000662,20240221,CMP0010,Markham,65,KYC Done,1,1,0,,
L0000663,20240517,CMP0004,Ottawa,25,New,0,0,0,,
L0000664,20240826,CMP0011,Toronto,26,New,0,0,0,,
L0000665,20241227,CMP0013,Ottawa,88,Account Opened,1,1,1,,
L0000666,20240102,CMP0018,Mississauga,56,Lost,0,0,0,,
L0000667,20240919,CMP0010,Mississauga,34,New,0,0,0,,
L0000668,20241105,CMP0017,Hamilton,22,New,0,0,0,,
L0000669,20241214,CMP0018,Kitchener,21,New,0,0,0,,
L0000670,20240604,CMP0010,Toronto,92,Qualified,1,0,0,,
L0000671,20240213,CMP0008,London,97,Invested,1,1,1,INV000082,20240305
L0000672,20240409,CMP0003,Hamilton,45,New,0,0,0,,
L0000673,20241107,CMP0005,Hamilton,28,New,0,0,0,,
L0000674,20241117,CMP0016,Vaughan,47,New,0,0,0,,
L0000675,20240821,CMP0003,Brampton,22,New,0,0,0,,
L0000676,20240214,CMP0008,Ottawa,59,Invested,1,1,1,INV000083,20240321
L0000677,20240214,CMP0013,Mississauga,66,Qualified,1,0,0,,
L0000678,20240624,CMP0005,Mississauga,98,Account Opened,1,1,1,,
L0000679,20240803,CMP0018,Ottawa,38,New,0,0,0,,
L0000680,20240112,CMP0012,Toronto,27,New,0,0,0,,
L0000681,20240908,CMP0001,Mississauga,22,Lost,0,0,0,,
L0000682,20240718,CMP0005,Toronto,43,Lost,0,0,0,,
L0000683,20240105,CMP0014,Toronto,64,Account Opened,1,1,1,,
L0000684,20240205,CMP0016,Brampton,15,New,0,0,0,,
L0000685,20240615,CMP0017,Toronto,78,Account Opened,1,1,1,,
L0000686,20240921,CMP0016,Toronto,51,Invested,1,1,1,INV000084,20241009
L0000687,20241029,CMP0002,Hamilton,81,Qualified,1,0,0,,
L0000688,20240606,CMP0014,Hamilton,51,New,0,0,0,,
L0000689,20240418,CMP0002,Kitchener,23,New,0,0,0,,
L0000690,20241220,CMP0002,Kitchener,11,New,0,0,0,,
L0000691,20240616,CMP0013,Vaughan,60,Lost,1,0,0,,
L0000692,20240425,CMP0009,London,58,New,0,0,0,,
L0000693,20240610,CMP0012,Mississauga,83,Qualified,1,0,0,,
L0000694,20240105,CMP0016,Toronto,88,Account Opened,1,1,1,,
L0000695,20240420,CMP0002,Kitchener,24,New,0,0,0,,
L0000696,20240707,CMP0010,Kitchener,38,New,0,0,0,,
L0000697,20241202,CMP0016,Ottawa,28,New,0,0,0,,
L0000698,20240927,CMP0008,Ottawa,19,Lost,0,0,0,,
L0000699,20241012,CMP0010,Toronto,10,New,0,0,0,,
L0000700,20240718,CMP0009,Toronto,17,New,0,0,0,,
L0000701,20240210,CMP0017,Ottawa,57,Qualified,1,0,0,,
L0000702,20240523,CMP0001,Toronto,23,Lost,0,0,0,,
L0000703,20241230,CMP0016,Ottawa,27,New,0,0,0,,
L0000704,20240117,CMP0015,Markham,20,New,0,0,0,,
L0000705,20241117,CMP0015,Markham,75,Invested,1,1,1,INV000085,20241209
L0000706,20240907,CMP0008,Vaughan,67,Account Opened,1,1,1,,
L0000707,20240413,CMP0010,Mississauga,96,Lost,1,0,0,,
L0000708,20241011,CMP0007,Brampton,20,New,0,0,0,,
L0000709,20241102,CMP0005,Hamilton,28,New,0,0,0,,
L0000710,20240116,CMP0016,Hamilton,51,Account Opened,1,1,1,,
L0000711,20240208,CMP0010,Windsor,68,Invested,1,1,1,INV000086,20240209
L0000712,20240831,CMP0014,Mississauga,21,New,0,0,0,,
L0000713,20241231,CMP0002,Toronto,29,New,0,0,0,,
L0000714,20240109,CMP0015,Brampton,47,New,0,0,0,,
L0000715,20240831,CMP0012,Ottawa,11,New,0,0,0,,
L0000716,20240219,CMP0018,Brampton,45,New,0,0,0,,
L0000717,20240825,CMP0003,Mississauga,78,Account Opened,1,1,1,,
L0000718,20240816,CMP0010,Mississauga,57,Invested,1,1,1,INV000087,20240819
L0000719,20240203,CMP0010,Brampton,49,Invested,1,1,1,INV000088,20240228
L0000720,20240906,CMP0010,London,53,New,0,0,0,,
L0000721,20241124,CMP0001,Toronto,95,Account Opened,1,1,1,,
L0000722,20241112,CMP0009,Vaughan,56,Invested,1,1,1,INV000089,20241218
L0000723,20240111,CMP0006,Hamilton,58,Invested,1,1,1,INV000090,20240201
L0000724,20240331,CMP0012,Toronto,93,Account Opened,1,1,1,,
L0000725,20240329,CMP0005,Toronto,24,New,0,0,0,,
L0000726,20240614,CMP0008,Toronto,18,New,0,0,0,,
L0000727,20240222,CMP0012,Toronto,50,New,0,0,0,,
L0000728,20241108,CMP0002,Hamilton,38,New,0,0,0,,
L0000729,20241011,CMP0015,Kitchener,28,Lost,0,0,0,,
L0000730,20241022,CMP0013,Toronto,20,New,0,0,0,,
L0000731,20240313,CMP0002,Mississauga,89,Account Opened,1,1,1,,
L0000732,20240106,CMP0002,Vaughan,65,Account Opened,1,1,1,,
L0000733,20241129,CMP0016,Ottawa,72,Invested,1,1,1,INV000091,20241231
L0000734,20240415,CMP0006,Brampton,20,New,0,0,0,,
L0000735,20240828,CMP0016,Ottawa,40,New,0,0,0,,
L0000736,20241128,CMP0009,Toronto,65,KYC Done,1,1,0,,
L0000737,20240114,CMP0007,Toronto,57,Account Opened,1,1,1,,
L0000738,20240103,CMP0005,Windsor,72,KYC Done,1,1,0,,
L0000739,20240102,CMP0012,Hamilton,70,Lost,1,1,1,,
L0000740,20240227,CMP0002,Mississauga,47,New,0,0,0,,
L0000741,20240119,CMP0008,Kitchener,80,Account Opened,1,1,1,,
L0000742,20241027,CMP0007,Brampton,33,New,0,0,0,,
L0000743,20240809,CMP0003,Toronto,17,New,0,0,0,,
L0000744,20241224,CMP0007,Windsor,92,Account Opened,1,1,1,,
L0000745,20241020,CMP0010,Hamilton,12,Lost,0,0,0,,
L0000746,20241218,CMP0013,London,35,New,0,0,0,,
L0000747,20240328,CMP0002,Toronto,20,New,0,0,0,,
L0000748,20240415,CMP0016,Mississauga,30,New,0,0,0,,
L0000749,20241106,CMP0016,Kitchener,45,New,0,0,0,,
L0000750,20240330,CMP0013,Toronto,21,New,0,0,0,,
L0000751,20240121,CMP0017,Vaughan,52,New,0,0,0,,
L0000752,20240901,CMP0008,Markham,93,Lost,1,1,1,,
L0000753,20241020,CMP0015,Brampton,22,New,0,0,0,,
L0000754,20241220,CMP0014,Vaughan,93,Qualified,1,0,0,,
L0000755,20241205,CMP0011,Kitchener,47,New,0,0,0,,
L0000756,20240214,CMP0004,Vaughan,63,Invested,1,1,1,INV000092,20240225
L0000757,20241009,CMP0011,Brampton,49,KYC Done,1,1,0,,
L0000758,20241105,CMP0017,Hamilton,38,New,0,0,0,,
L0000759,20240912,CMP0018,Mississauga,19,New,0,0,0,,
L0000760,20241027,CMP0009,Toronto,63,Invested,1,1,1,INV000093,20241028
L0000761,20241102,CMP0005,Kitchener,92,Account Opened,1,1,1,,
L0000762,20240612,CMP0014,Windsor,56,New,0,0,0,,
L0000763,20240115,CMP0002,Toronto,63,Lost,1,0,0,,
L0000764,20240615,CMP0003,London,67,Qualified,1,0,0,,
L0000765,20240314,CMP0011,Kitchener,44,New,0,0,0,,
L0000766,20240211,CMP0018,Hamilton,20,New,0,0,0,,
L0000767,20240215,CMP0006,Toronto,55,Account Opened,1,1,1,,
L0000768,20240912,CMP0008,Toronto,88,Invested,1,1,1,INV000094,20240930
L0000769,20240703,CMP0006,Ottawa,38,Lost,0,0,0,,
L0000770,20240716,CMP0008,Kitchener,88,Invested,1,1,1,INV000095,20240805
L0000771,20240929,CMP0001,Mississauga,86,Account Opened,1,1,1,,
L0000772,20240719,CMP0011,Brampton,32,New,0,0,0,,
L0000773,20240818,CMP0011,Markham,61,Qualified,1,0,0,,
L0000774,20240201,CMP0006,Markham,77,Invested,1,1,1,INV000096,20240210
L0000775,20241107,CMP0005,Kitchener,54,Invested,1,1,1,INV000097,20241118
L0000776,20240613,CMP0014,Markham,72,Account Opened,1,1,1,,
L0000777,20240226,CMP0004,Hamilton,91,KYC Done,1,1,0,,
L0000778,20241024,CMP0001,Kitchener,66,KYC Done,1,1,0,,
L0000779,20240925,CMP0001,Hamilton,85,KYC Done,1,1,0,,
L0000780,20240120,CMP0016,Hamilton,82,Invested,1,1,1,INV000098,20240304
L0000781,20240311,CMP0007,Toronto,83,Invested,1,1,1,INV000099,20240409
L0000782,20240106,CMP0002,Ottawa,86,KYC Done,1,1,0,,
L0000783,20240409,CMP0016,Toronto,30,New,0,0,0,,
L0000784,20240206,CMP0003,Vaughan,11,New,0,0,0,,
L0000785,20240916,CMP0007,Toronto,23,New,0,0,0,,
L0000786,20240710,CMP0001,Mississauga,32,Lost,0,0,0,,
L0000787,20241224,CMP0013,Windsor,72,Account Opened,1,1,1,,
L0000788,20241001,CMP0013,Markham,55,Invested,1,1,1,INV000100,20241013
L0000789,20240811,CMP0014,London,52,Qualified,1,0,0,,
L0000790,20240705,CMP0005,London,10,New,0,0,0,,
L0000791,20240120,CMP0006,Toronto,71,Account Opened,1,1,1,,
L0000792,20240126,CMP0017,Mississauga,42,New,0,0,0,,
L0000793,20240813,CMP0015,Markham,78,KYC Done,1,1,0,,
L0000794,20240102,CMP0001,Vaughan,20,New,0,0,0,,
L0000795,20240116,CMP0013,Brampton,36,New,0,0,0,,
L0000796,20240321,CMP0015,Mississauga,14,New,0,0,0,,
L0000797,20241119,CMP0011,Mississauga,35,New,0,0,0,,
