TransactionID,TransactionDateKey,InvestorID,SchemeID,Amount,TxnType,InvestmentMode,IsFirstInvestmentFlag
T000000378,20241205,INV000378,SCH0012,1134.0,Purchase,SIP,1
T000000379,20240201,INV000379,SCH0004,2401.0,Purchase,SIP,1
T000000380,20240608,INV000380,SCH0010,2232.0,Purchase,SIP,1
T000000381,20241231,INV000381,SCH0008,1062.0,Purchase,SIP,1
T000000382,20240814,INV000382,SCH0011,2224.0,Purchase,SIP,1
T000000383,20241211,INV000383,SCH0004,991.0,Purchase,SIP,1
T000000384,20240725,INV000384,SCH0008,674.0,Purchase,SIP,1
T000000385,20240224,INV000385,SCH0002,2207.0,Purchase,SIP,1
T000000386,20241231,INV000386,SCH0007,2161.0,Purchase,SIP,1
T000000387,20240717,INV000387,SCH0006,1520.0,Purchase,SIP,1
T000000388,20241222,INV000388,SCH0006,23199.0,Purchase,LumpSum,1
T000000389,20241023,INV000389,SCH0007,504.0,Purchase,SIP,1
T000000390,20240821,INV000390,SCH0011,1800.0,Purchase,SIP,1
T000000391,20240216,INV000391,SCH0004,9243.0,Purchase,LumpSum,1
T000000392,20241215,INV000392,SCH0001,50597.0,Purchase,LumpSum,1
T000000393,20240304,INV000393,SCH0011,28555.0,Purchase,LumpSum,1
T000000394,20240520,INV000394,SCH0009,13237.0,Purchase,LumpSum,1
T000000395,20240222,INV000395,SCH0010,1701.0,Purchase,SIP,1
T000000396,20240308,INV000396,SCH0010,834.0,Purchase,SIP,1
T000000397,20240119,INV000397,SCH0005,59738.0,Purchase,LumpSum,1
T000000398,20240905,INV000398,SCH0004,951.0,Purchase,SIP,1
T000000399,20241008,INV000399,SCH0009,1229.0,Purchase,SIP,1
T000000400,20241008,INV000400,SCH0012,56449.0,Purchase,LumpSum,1
T000000401,20241222,INV000401,SCH0011,2223.0,Purchase,SIP,1
T000000402,20240511,INV000402,SCH0011,2317.0,Purchase,SIP,1
T000000403,20240723,INV000403,SCH0001,703.0,Purchase,SIP,1
T000000404,20240926,INV000404,SCH0002,1341.0,Purchase,SIP,1
T000000405,20241231,INV000405,SCH0003,73547.0,Purchase,LumpSum,1
T000000406,20241014,INV000406,SCH0010,15247.0,Purchase,LumpSum,1
T000000407,20240725,INV000407,SCH0012,2069.0,Purchase,SIP,1
T000000408,20240221,INV000408,SCH0005,2103.0,Purchase,SIP,1
T000000409,20241231,INV000409,SCH0005,1068.0,Purchase,SIP,1
T000000410,20240908,INV000410,SCH0012,2022.0,Purchase,SIP,1
T000000411,20241231,INV000411,SCH0002,68817.0,Purchase,LumpSum,1
T000000412,20240708,INV000412,SCH0003,5094.0,Purchase,LumpSum,1
T000000413,20240625,INV000413,SCH0001,49422.0,Purchase,LumpSum,1
T000000414,20241231,INV000414,SCH0003,44119.0,Purchase,LumpSum,1
T000000415,20240819,INV000415,SCH0002,526.0,Purchase,SIP,1
T000000416,20240305,INV000416,SCH0008,67741.0,Purchase,LumpSum,1
T000000417,20241226,INV000417,SCH0001,1760.0,Purchase,SIP,1
T000000418,20241224,INV000418,SCH0005,622.0,Purchase,SIP,1
T000000419,20240510,INV000419,SCH0005,1339.0,Purchase,SIP,1
T000000420,20240428,INV000420,SCH0007,660.0,Purchase,SIP,1
T000000421,20241102,INV000421,SCH0010,68118.0,Purchase,LumpSum,1
T000000422,20240728,INV000422,SCH0010,988.0,Purchase,SIP,1
T000000423,20241210,INV000423,SCH0004,2406.0,Purchase,SIP,1
T000000424,20240721,INV000424,SCH0010,7170.0,Purchase,LumpSum,1
T000000425,20240912,INV000425,SCH0010,36429.0,Purchase,LumpSum,1
T000000426,20240730,INV000426,SCH0004,68591.0,Purchase,LumpSum,1
T000000427,20240310,INV000427,SCH0010,40222.0,Purchase,LumpSum,1
T000000428,20240921,INV000428,SCH0001,7150.0,Purchase,LumpSum,1
T000000429,20240629,INV000429,SCH0010,16369.0,Purchase,LumpSum,1
T000000430,20240831,INV000430,SCH0009,9070.0,Purchase,LumpSum,1
T000000431,20240729,INV000431,SCH0004,47039.0,Purchase,LumpSum,1
T000000432,20241005,INV000432,SCH0008,1171.0,Purchase,SIP,1
T000000433,20241224,INV000433,SCH0005,22800.0,Purchase,LumpSum,1
T000000434,20240612,INV000434,SCH0007,62334.0,Purchase,LumpSum,1
T000000435,20240910,INV000435,SCH0012,38258.0,Purchase,LumpSum,1
T000000436,20240131,INV000436,SCH0004,1506.0,Purchase,SIP,1
T000000437,20240312,INV000437,SCH0012,2495.0,Purchase,SIP,1
T000000438,20240402,INV000438,SCH0010,71014.0,Purchase,LumpSum,1
T000000439,20241231,INV000439,SCH0006,22622.0,Purchase,LumpSum,1
T000000440,20240809,INV000440,SCH0001,56896.0,Purchase,LumpSum,1
T000000441,20240315,INV000441,SCH0005,922.0,Purchase,SIP,1
T000000442,20241226,INV000442,SCH0009,1241.0,Purchase,SIP,1
T000000443,20240718,INV000443,SCH0003,1432.0,Purchase,SIP,1
T000000444,20240408,INV000444,SCH0010,1710.0,Purchase,SIP,1
T000000445,20240216,INV000445,SCH0001,964.0,Purchase,SIP,1
T000000446,20240815,INV000446,SCH0003,1723.0,Purchase,SIP,1
T000000447,20240719,INV000447,SCH0001,1947.0,Purchase,SIP,1
T000000448,20241031,INV000448,SCH0004,41120.0,Purchase,LumpSum,1
T000000449,20240315,INV000449,SCH0009,12680.0,Purchase,LumpSum,1
T000000450,20241202,INV000450,SCH0001,2248.0,Purchase,SIP,1
T000000451,20240708,INV000451,SCH0012,2039.0,Purchase,SIP,1
T000000452,20240224,INV000452,SCH0007,72792.0,Purchase,LumpSum,1
T000000453,20240321,INV000453,SCH0008,1308.0,Purchase,SIP,1
T000000454,20240927,INV000454,SCH0012,839.0,Purchase,SIP,1
T000000455,20240119,INV000455,SCH0008,1533.0,Purchase,SIP,1
T000000456,20240823,INV000456,SCH0006,2286.0,Purchase,SIP,1
T000000457,20240416,INV000457,SCH0006,48891.0,Purchase,LumpSum,1
T000000458,20240427,INV000458,SCH0010,1596.0,Purchase,SIP,1
T000000459,20240117,INV000459,SCH0003,1817.0,Purchase,SIP,1
T000000460,20240526,INV000460,SCH0001,1513.0,Purchase,SIP,1
T000000461,20241025,INV000461,SCH0012,2137.0,Purchase,SIP,1
T000000462,20241129,INV000462,SCH0001,682.0,Purchase,SIP,1
T000000463,20240216,INV000463,SCH0011,590.0,Purchase,SIP,1
T000000464,20241231,INV000464,SCH0011,1428.0,Purchase,SIP,1
T000000465,20240213,INV000465,SCH0008,1676.0,Purchase,SIP,1
T000000466,20240204,INV000466,SCH0008,39686.0,Purchase,LumpSum,1
T000000467,20240130,INV000467,SCH0001,544.0,Purchase,SIP,1
T000000468,20240716,INV000468,SCH0012,15576.0,Purchase,LumpSum,1
T000000469,20241009,INV000469,SCH0009,12670.0,Purchase,LumpSum,1
T000000470,20240512,INV000470,SCH0011,1503.0,Purchase,SIP,1
T000000471,20240619,INV000471,SCH0010,73070.0,Purchase,LumpSum,1
T000000472,20240404,INV000472,SCH0001,1948.0,Purchase,SIP,1
T000000473,20240802,INV000473,SCH0010,29264.0,Purchase,LumpSum,1
T000000474,20240417,INV000474,SCH0012,2063.0,Purchase,SIP,1
T000000475,20241231,INV000475,SCH0011,2333.0,Purchase,SIP,1
T000000476,20240918,INV000476,SCH0002,18863.0,Purchase,LumpSum,1
T000000477,20241007,INV000477,SCH0002,51556.0,Purchase,LumpSum,1
T000000478,20241125,INV000478,SCH0003,66706.0,Purchase,LumpSum,1
T000000479,20240606,INV000479,SCH0002,2369.0,Purchase,SIP,1
T000000480,20241221,INV000480,SCH0008,64062.0,Purchase,LumpSum,1
T000000481,20240416,INV000481,SCH0005,1125.0,Purchase,SIP,1
T000000482,20240627,INV000482,SCH0010,64574.0,Purchase,LumpSum,1
T000000483,20240309,INV000483,SCH0003,1045.0,Purchase,SIP,1
T000000484,20241007,INV000484,SCH0002,1170.0,Purchase,SIP,1
T000000485,20240122,INV000485,SCH0010,2134.0,Purchase,SIP,1
T000000486,20241014,INV000486,SCH0010,895.0,Purchase,SIP,1
T000000487,20241018,INV000487,SCH0011,1924.0,Purchase,SIP,1
T000000488,20240513,INV000488,SCH0008,1019.0,Purchase,SIP,1
T000000489,20240216,INV000489,SCH0003,68204.0,Purchase,LumpSum,1
T000000490,20241019,INV000490,SCH0002,597.0,Purchase,SIP,1
T000000491,20240304,INV000491,SCH0009,1202.0,Purchase,SIP,1
T000000492,20241007,INV000492,SCH0003,1318.0,Purchase,SIP,1
T000000493,20240707,INV000493,SCH0003,1131.0,Purchase,SIP,1
T000000494,20241025,INV000494,SCH0004,47443.0,Purchase,LumpSum,1
T000000495,20240424,INV000495,SCH0001,43229.0,Purchase,LumpSum,1
T000000496,20241123,INV000496,SCH0001,56434.0,Purchase,LumpSum,1
T000000497,20241231,INV000497,SCH0001,33382.0,Purchase,LumpSum,1
T000000498,20241231,INV000498,SCH0005,55795.0,Purchase,LumpSum,1
T000000499,20240404,INV000499,SCH0005,1341.0,Purchase,SIP,1
T000000500,20240417,INV000500,SCH0004,56112.0,Purchase,LumpSum,1
T000000501,20240502,INV000501,SCH0005,561.0,Purchase,SIP,1
T000000502,20240731,INV000502,SCH0006,588.0,Purchase,SIP,1
T000000503,20240917,INV000503,SCH0006,29412.0,Purchase,LumpSum,1
T000000504,20241117,INV000504,SCH0012,1811.0,Purchase,SIP,1
T000000505,20240422,INV000505,SCH0004,38803.0,Purchase,LumpSum,1
T000000506,20240507,INV000506,SCH0004,2410.0,Purchase,SIP,1
T000000507,20240326,INV000507,SCH0001,1728.0,Purchase,SIP,1
T000000508,20241231,INV000508,SCH0011,43528.0,Purchase,LumpSum,1
T000000509,20240602,INV000509,SCH0001,1625.0,Purchase,SIP,1
T000000510,20240607,INV000510,SCH0004,68541.0,Purchase,LumpSum,1
T000000511,20240302,INV000511,SCH0004,2123.0,Purchase,SIP,1
T000000512,20240130,INV000512,SCH0002,8446.0,Purchase,LumpSum,1
T000000513,20240608,INV000513,SCH0008,29440.0,Purchase,LumpSum,1
T000000514,20240418,INV000514,SCH0002,51029.0,Purchase,LumpSum,1
T000000515,20240813,INV000515,SCH0006,2149.0,Purchase,SIP,1
T000000516,20240206,INV000516,SCH0002,2453.0,Purchase,SIP,1
T000000517,20240308,INV000517,SCH0003,37453.0,Purchase,LumpSum,1
T000000518,20240114,INV000518,SCH0005,1161.0,Purchase,SIP,1
T000000519,20241213,INV000519,SCH0006,2343.0,Purchase,SIP,1
T000000520,20241231,INV000520,SCH0012,2219.0,Purchase,SIP,1
T000000521,20240409,INV000521,SCH0004,45577.0,Purchase,LumpSum,1
T000000522,20240427,INV000522,SCH0009,26059.0,Purchase,LumpSum,1
T000000523,20240321,INV000523,SCH0012,996.0,Purchase,SIP,1
T000000524,20241214,INV000524,SCH0010,2126.0,Purchase,SIP,1
T000000525,20240521,INV000525,SCH0012,41243.0,Purchase,LumpSum,1
T000000526,20240209,INV000526,SCH0001,18324.0,Purchase,LumpSum,1
T000000527,20240509,INV000527,SCH0004,530.0,Purchase,SIP,1
T000000528,20240606,INV000528,SCH0003,1019.0,Purchase,SIP,1
T000000529,20240324,INV000529,SCH0009,1734.0,Purchase,SIP,1
T000000530,20240803,INV000530,SCH0006,1346.0,Purchase,SIP,1
T000000531,20240602,INV000531,SCH0010,74520.0,Purchase,LumpSum,1
T000000532,20240128,INV000532,SCH0010,57885.0,Purchase,LumpSum,1
T000000533,20241017,INV000533,SCH0010,9981.0,Purchase,LumpSum,1
T000000534,20240227,INV000534,SCH0003,2225.0,Purchase,SIP,1
T000000535,20241015,INV000535,SCH0003,41697.0,Purchase,LumpSum,1
T000000536,20240719,INV000536,SCH0002,1772.0,Purchase,SIP,1
T000000537,20241231,INV000537,SCH0006,8046.0,Purchase,LumpSum,1
T000000538,20241214,INV000538,SCH0006,1734.0,Purchase,SIP,1
T000000539,20241113,INV000539,SCH0004,2346.0,Purchase,SIP,1
T000000540,20240612,INV000540,SCH0002,1986.0,Purchase,SIP,1
T000000541,20240306,INV000541,SCH0007,1588.0,Purchase,SIP,1
T000000542,20240625,INV000542,SCH0011,2068.0,Purchase,SIP,1
T000000543,20241027,INV000543,SCH0008,23157.0,Purchase,LumpSum,1
T000000544,20240601,INV000544,SCH0012,1443.0,Purchase,SIP,1
T000000545,20241129,INV000545,SCH0012,866.0,Purchase,SIP,1
T000000546,20240920,INV000546,SCH0008,1401.0,Purchase,SIP,1
T000000547,20241222,INV000547,SCH0012,28512.0,Purchase,LumpSum,1
T000000548,20241205,INV000548,SCH0012,7822.0,Purchase,LumpSum,1
T000000549,20240416,INV000549,SCH0006,1501.0,Purchase,SIP,1
T000000550,20240224,INV000550,SCH0010,35967.0,Purchase,LumpSum,1
T000000551,20240605,INV000551,SCH0004,1916.0,Purchase,SIP,1
T000000552,20240530,INV000552,SCH0010,6325.0,Purchase,LumpSum,1
T000000553,20240406,INV000553,SCH0001,34643.0,Purchase,LumpSum,1
T000000554,20241010,INV000554,SCH0008,36622.0,Purchase,LumpSum,1
T000000555,20240301,INV000555,SCH0008,71098.0,Purchase,LumpSum,1
T000000556,20240225,INV000556,SCH0009,1590.0,Purchase,SIP,1
T000000557,20240209,INV000557,SCH0003,25089.0,Purchase,LumpSum,1
T000000558,20240926,INV000558,SCH0003,30895.0,Purchase,LumpSum,1
T000000559,20240630,INV000559,SCH0007,1305.0,Purchase,SIP,1
T000000560,20240726,INV000560,SCH0005,763.0,Purchase,SIP,1
T000000561,20240517,INV000561,SCH0001,2009.0,Purchase,SIP,1
T000000562,20241119,INV000562,SCH0010,13297.0,Purchase,LumpSum,1
T000000563,20240705,INV000563,SCH0009,59419.0,Purchase,LumpSum,1
T000000564,20241128,INV000564,SCH0004,2082.0,Purchase,SIP,1
T000000565,20241208,INV000565,SCH0002,602.0,Purchase,SIP,1
T000000566,20240509,INV000566,SCH0011,70107.0,Purchase,LumpSum,1
T000000567,20240914,INV000567,SCH0010,1274.0,Purchase,SIP,1
T000000568,20240905,INV000568,SCH0003,1596.0,Purchase,SIP,1
T000000569,20240907,INV000569,SCH0007,62998.0,Purchase,LumpSum,1
T000000570,20241015,INV000570,SCH0009,27430.0,Purchase,LumpSum,1
T000000571,20240524,INV000571,SCH0007,1201.0,Purchase,SIP,1
T000000572,20241231,INV000572,SCH0003,1540.0,Purchase,SIP,1
T000000573,20241231,INV000573,SCH0010,638.0,Purchase,SIP,1
T000000574,20241231,INV000574,SCH0004,884.0,Purchase,SIP,1
T000000575,20240216,INV000575,SCH0002,52649.0,Purchase,LumpSum,1
T000000576,20241114,INV000576,SCH0004,801.0,Purchase,SIP,1
T000000577,20241106,INV000577,SCH0011,696.0,Purchase,SIP,1
T000000578,20240320,INV000578,SCH0004,1818.0,Purchase,SIP,1
T000000579,20240312,INV000579,SCH0003,1512.0,Purchase,SIP,1
T000000580,20240417,INV000580,SCH0009,9111.0,Purchase,LumpSum,1
T000000581,20240418,INV000581,SCH0003,1204.0,Purchase,SIP,1
T000000582,20241109,INV000582,SCH0011,60271.0,Purchase,LumpSum,1
T000000583,20240905,INV000583,SCH0007,831.0,Purchase,SIP,1
T000000584,20240522,INV000584,SCH0001,57206.0,Purchase,LumpSum,1
T000000585,20240320,INV000585,SCH0004,13042.0,Purchase,LumpSum,1
T000000586,20241115,INV000586,SCH0006,2364.0,Purchase,SIP,1
T000000587,20241231,INV000587,SCH0009,47551.0,Purchase,LumpSum,1
T000000588,20240725,INV000588,SCH0002,743.0,Purchase,SIP,1
T000000589,20240415,INV000589,SCH0008,2388.0,Purchase,SIP,1
T000000590,20241126,INV000590,SCH0009,1142.0,Purchase,SIP,1
T000000591,20240605,INV000591,SCH0008,72087.0,Purchase,LumpSum,1
T000000592,20240210,INV000592,SCH0006,72233.0,Purchase,LumpSum,1
T000000593,20240728,INV000593,SCH0001,1155.0,Purchase,SIP,1
T000000594,20240418,INV000594,SCH0011,19535.0,Purchase,LumpSum,1
T000000595,20240124,INV000595,SCH0002,36936.0,Purchase,LumpSum,1
T000000596,20241110,INV000596,SCH0007,831.0,Purchase,SIP,1
T000000597,20240713,INV000597,SCH0003,1975.0,Purchase,SIP,1
T000000598,20241021,INV000598,SCH0003,1233.0,Purchase,SIP,1
T000000599,20240529,INV000599,SCH0010,1165.0,Purchase,SIP,1
T000000600,20240201,INV000600,SCH0003,2343.0,Purchase,SIP,1
T000000601,20240824,INV000601,SCH0010,33067.0,Purchase,LumpSum,1
T000000602,20240723,INV000602,SCH0008,2471.0,Purchase,SIP,1
T000000603,20240909,INV000603,SCH0003,6485.0,Purchase,LumpSum,1
T000000604,20241206,INV000604,SCH0001,45707.0,Purchase,LumpSum,1
T000000605,20241231,INV000605,SCH0009,2473.0,Purchase,SIP,1
T000000606,20240708,INV000606,SCH0010,1032.0,Purchase,SIP,1
T000000607,20240201,INV000607,SCH0004,71787.0,Purchase,LumpSum,1
T000000608,20240224,INV000608,SCH0001,39385.0,Purchase,LumpSum,1
T000000609,20240811,INV000609,SCH0001,1092.0,Purchase,SIP,1
T000000610,20240517,INV000610,SCH0001,1580.0,Purchase,SIP,1
T000000611,20240326,INV000611,SCH0001,67659.0,Purchase,LumpSum,1
T000000612,20241219,INV000612,SCH0001,66893.0,Purchase,LumpSum,1
T000000613,20241210,INV000613,SCH0004,73452.0,Purchase,LumpSum,1
T000000614,20241219,INV000614,SCH0007,36122.0,Purchase,LumpSum,1
T000000615,20240330,INV000615,SCH0012,16981.0,Purchase,LumpSum,1
T000000616,20240808,INV000616,SCH0001,1981.0,Purchase,SIP,1
T000000617,20240904,INV000617,SCH0002,1218.0,Purchase,SIP,1
T000000618,20240620,INV000618,SCH0012,9227.0,Purchase,LumpSum,1
T000000619,20240424,INV000619,SCH0003,1380.0,Purchase,SIP,1
T000000620,20240314,INV000620,SCH0012,28629.0,Purchase,LumpSum,1
T000000621,20240509,INV000621,SCH0009,2235.0,Purchase,SIP,1
T000000622,20240326,INV000622,SCH0002,37991.0,Purchase,LumpSum,1
T000000623,20240622,INV000623,SCH0009,50567.0,Purchase,LumpSum,1
T000000624,20241019,INV000624,SCH0003,1584.0,Purchase,SIP,1
T000000625,20240508,INV000625,SCH0004,2212.0,Purchase,SIP,1
T000000626,20240409,INV000626,SCH0007,2163.0,Purchase,SIP,1
T000000627,20241226,INV000627,SCH0007,49987.0,Purchase,LumpSum,1
T000000628,20240729,INV000628,SCH0012,1721.0,Purchase,SIP,1
T000000629,20241026,INV000629,SCH0009,73294.0,Purchase,LumpSum,1
T000000630,20240316,INV000630,SCH0010,2076.0,Purchase,SIP,1
T000000631,20240818,INV000631,SCH0001,40258.0,Purchase,LumpSum,1
T000000632,20241113,INV000632,SCH0001,1226.0,Purchase,SIP,1
T000000633,20240201,INV000633,SCH0011,68471.0,Purchase,LumpSum,1
T000000634,20240410,INV000634,SCH0005,53777.0,Purchase,LumpSum,1
T000000635,20240123,INV000635,SCH0001,2428.0,Purchase,SIP,1
T000000636,20240529,INV000636,SCH0011,2212.0,Purchase,SIP,1
T000000637,20240322,INV000637,SCH0006,1928.0,Purchase,SIP,1
T000000638,20240415,INV000638,SCH0001,18381.0,Purchase,LumpSum,1
T000000639,20241105,INV000639,SCH0011,1704.0,Purchase,SIP,1
T000000640,20241231,INV000640,SCH0011,511.0,Purchase,SIP,1
T000000641,20240925,INV000641,SCH0012,907.0,Purchase,SIP,1
T000000642,20240813,INV000642,SCH0002,683.0,Purchase,SIP,1
T000000643,20241231,INV000643,SCH0010,54681.0,Purchase,LumpSum,1
T000000644,20240618,INV000644,SCH0002,675.0,Purchase,SIP,1
T000000645,20240325,INV000645,SCH0012,27203.0,Purchase,LumpSum,1
T000000646,20240830,INV000646,SCH0004,1377.0,Purchase,SIP,1
T000000647,20240821,INV000647,SCH0009,1138.0,Purchase,SIP,1
T000000648,20241207,INV000648,SCH0007,1429.0,Purchase,SIP,1
T000000649,20240427,INV000649,SCH0008,6837.0,Purchase,LumpSum,1
T000000650,20240423,INV000650,SCH0002,11857.0,Purchase,LumpSum,1
T000000651,20240403,INV000651,SCH0007,66428.0,Purchase,LumpSum,1
T000000652,20240815,INV000652,SCH0008,579.0,Purchase,SIP,1
T000000653,20241001,INV000653,SCH0005,808.0,Purchase,SIP,1
T000000654,20240403,INV000654,SCH0008,41344.0,Purchase,LumpSum,1
T000000655,20240502,INV000655,SCH0012,5572.0,Purchase,LumpSum,1
T000000656,20240627,INV000656,SCH0001,1256.0,Purchase,SIP,1
T000000657,20240402,INV000657,SCH0012,918.0,Purchase,SIP,1
T000000658,20241005,INV000658,SCH0008,61779.0,Purchase,LumpSum,1
T000000659,20240711,INV000659,SCH0011,1846.0,Purchase,SIP,1
T000000660,20240419,INV000660,SCH0002,1881.0,Purchase,SIP,1
T000000661,20240319,INV000661,SCH0001,2262.0,Purchase,SIP,1
T000000662,20240614,INV000662,SCH0010,783.0,Purchase,SIP,1
T000000663,20240823,INV000663,SCH0001,1731.0,Purchase,SIP,1
T000000664,20241211,INV000664,SCH0003,40169.0,Purchase,LumpSum,1
T000000665,20240812,INV000665,SCH0004,7893.0,Purchase,LumpSum,1
T000000666,20241024,INV000666,SCH0004,2150.0,Purchase,SIP,1
T000000667,20240624,INV000667,SCH0011,40024.0,Purchase,LumpSum,1
T000000668,20240708,INV000668,SCH0001,69054.0,Purchase,LumpSum,1
T000000669,20240802,INV000669,SCH0004,1585.0,Purchase,SIP,1
T000000670,20240610,INV000670,SCH0011,6451.0,Purchase,LumpSum,1
T000000671,20241128,INV000671,SCH0002,44765.0,Purchase,LumpSum,1
T000000672,20240809,INV000672,SCH0005,2120.0,Purchase,SIP,1
T000000673,20240806,INV000673,SCH0012,71068.0,Purchase,LumpSum,1
T000000674,20240816,INV000674,SCH0009,46467.0,Purchase,LumpSum,1
T000000675,20240727,INV000675,SCH0012,1138.0,Purchase,SIP,1
T000000676,20240927,INV000676,SCH0002,742.0,Purchase,SIP,1
T000000677,20240202,INV000677,SCH0003,63504.0,Purchase,LumpSum,1
T000000678,20240317,INV000678,SCH0007,1914.0,Purchase,SIP,1
T000000679,20241106,INV000679,SCH0010,2201.0,Purchase,SIP,1
T000000680,20240417,INV000680,SCH0001,52215.0,Purchase,LumpSum,1
T000000681,20241201,INV000681,SCH0004,21338.0,Purchase,LumpSum,1
T000000682,20240321,INV000682,SCH0002,962.0,Purchase,SIP,1
T000000683,20240401,INV000683,SCH0004,1089.0,Purchase,SIP,1
T000000684,20240909,INV000684,SCH0003,44505.0,Purchase,LumpSum,1
T000000685,20241029,INV000685,SCH0006,61830.0,Purchase,LumpSum,1
T000000686,20240329,INV000686,SCH0001,611.0,Purchase,SIP,1
T000000687,20241006,INV000687,SCH0007,62990.0,Purchase,LumpSum,1
T000000688,20241211,INV000688,SCH0007,47830.0,Purchase,LumpSum,1
T000000689,20240414,INV000689,SCH0001,697.0,Purchase,SIP,1
T000000690,20241011,INV000690,SCH0010,2303.0,Purchase,SIP,1
T000000691,20240215,INV000691,SCH0012,22660.0,Purchase,LumpSum,1
T000000692,20240217,INV000692,SCH0004,1793.0,Purchase,SIP,1
T000000693,20240504,INV000693,SCH0011,57866.0,Purchase,LumpSum,1
T000000694,20241104,INV000694,SCH0001,1934.0,Purchase,SIP,1
T000000695,20240713,INV000695,SCH0011,33193.0,Purchase,LumpSum,1
T000000696,20240930,INV000696,SCH0010,1505.0,Purchase,SIP,1
T000000697,20240118,INV000697,SCH0009,6741.0,Purchase,LumpSum,1
T000000698,20240131,INV000698,SCH0002,19837.0,Purchase,LumpSum,1
T000000699,20240617,INV000699,SCH0009,15451.0,Purchase,LumpSum,1
T000000700,20240103,INV000350,SCH0009,428.0,Purchase,SIP,0
T000000701,20240109,INV000675,SCH0004,2423.0,Purchase,SIP,0
T000000702,20241027,INV000133,SCH0003,1519.0,Purchase,SIP,0
T000000703,20241113,INV000648,SCH0003,2381.0,Purchase,SIP,0
T000000704,20240227,INV000163,SCH0001,-5379.0,Redemption,LumpSum,0
T000000705,20240927,INV000361,SCH0001,54355.0,Purchase,LumpSum,0
T000000706,20241023,INV000242,SCH0002,40727.0,Purchase,LumpSum,0
T000000707,20240427,INV000056,SCH0002,-27371.0,Redemption,LumpSum,0
T000000708,20240531,INV000269,SCH0010,50637.0,Purchase,LumpSum,0
T000000709,20241123,INV000673,SCH0001,-29616.0,Redemption,LumpSum,0
T000000710,20240514,INV000512,SCH0002,2158.0,Purchase,SIP,0
T000000711,20240926,INV000183,SCH0003,-19196.0,Redemption,LumpSum,0
T000000712,20240722,INV000041,SCH0002,-31602.0,Redemption,LumpSum,0
T000000713,20240225,INV000264,SCH0012,933.0,Purchase,SIP,0
T000000714,20240311,INV000436,SCH0005,22197.0,Purchase,LumpSum,0
T000000715,20240207,INV000216,SCH0010,1169.0,Purchase,SIP,0
T000000716,20240516,INV000615,SCH0011,-7425.0,Redemption,LumpSum,0
T000000717,20240411,INV000590,SCH0001,601.0,Purchase,SIP,0
T000000718,20241028,INV000469,SCH0001,1446.0,Purchase,SIP,0
T000000719,20241104,INV000582,SCH0009,48566.0,Purchase,LumpSum,0
T000000720,20241123,INV000122,SCH0008,565.0,Purchase,SIP,0
T000000721,20240626,INV000515,SCH0003,2464.0,Purchase,SIP,0
T000000722,20241225,INV000497,SCH0006,-19629.0,Redemption,LumpSum,0
T000000723,20240421,INV000206,SCH0002,1690.0,Purchase,SIP,0
